,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,537,9411,2992.5,735.0,False,,203.0,767
1,565,5441,2817.5,420.0,False,,180.0,767
2,625,9190,2975.0,717.5,False,,203.0,767
3,665,4122,2835.0,315.0,False,,182.0,767
4,709,4121,2817.5,315.0,False,,182.0,767
5,745,3902,2835.0,297.5,False,,182.0,767
6,793,10028,2240.0,787.5,True,18.0,55.0,767
7,805,5661,2817.5,437.5,False,,180.0,767
8,809,4748,2240.0,367.5,False,,62.0,767
9,881,10029,2257.5,787.5,False,,55.0,767
10,1009,4749,2257.5,367.5,False,,62.0,767
