,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,425,3486,3255.0,262.5,False,,255.0,767
1,429,1726,3255.0,122.5,False,,257.0,767
2,557,3487,3272.5,262.5,False,,255.0,767
3,565,1946,3255.0,140.0,False,,257.0,767
4,569,1945,3237.5,140.0,False,,257.0,767
5,613,3485,3237.5,262.5,False,,255.0,767
6,701,3266,3255.0,245.0,False,,255.0,767
7,765,1947,3272.5,140.0,False,,257.0,767
8,793,6934,1995.0,542.5,False,,8.0,767
9,900,5394,1995.0,420.0,False,,10.0,767
10,933,7153,1977.5,560.0,False,,8.0,767
11,936,5614,1995.0,437.5,False,,10.0,767
12,937,4734,1995.0,367.5,True,17.0,11.0,767
13,944,7154,1995.0,560.0,False,,8.0,767
14,977,5613,1977.5,437.5,False,,10.0,767
