channel,electrode,x,y,stim,stim_unit,pad_id
687,23467,2572.5,1855.0,False,,681.0
691,24347,2572.5,1925.0,True,29,680.0
707,25008,2590.0,1977.5,False,,679.0
751,25888,2590.0,2047.5,False,,678.0
787,25448,2590.0,2012.5,False,,679.0
791,24568,2590.0,1942.5,False,,680.0
795,23688,2590.0,1872.5,False,,681.0
799,23027,2572.5,1820.0,False,,682.0
803,25227,2572.5,1995.0,False,,679.0
807,23907,2572.5,1890.0,False,,681.0
815,22807,2572.5,1802.5,False,,682.0
847,23687,2572.5,1872.5,False,,681.0
851,25228,2590.0,1995.0,False,,679.0
855,24348,2590.0,1925.0,False,,680.0
895,24567,2572.5,1942.5,False,,680.0
987,25007,2572.5,1977.5,False,,679.0
991,25887,2572.5,2047.5,False,,678.0
1019,25447,2572.5,2012.5,False,,679.0
