channel,electrode,x,y,stim,stim_unit,pad_id
8,7708,140.0,612.5,False,,1153.0
44,7720,350.0,612.5,False,,1157.0
120,7937,297.5,630.0,False,,1156.0
148,7710,175.0,612.5,False,,1154.0
152,7714,245.0,612.5,False,,1155.0
208,7942,385.0,630.0,False,,1157.0
228,7713,227.5,612.5,True,6,1155.0
232,7717,297.5,612.5,False,,1156.0
236,7721,367.5,612.5,False,,1157.0
244,7927,122.5,630.0,False,,1153.0
248,7928,140.0,630.0,False,,1153.0
276,7711,192.5,612.5,False,,1154.0
280,7707,122.5,612.5,False,,1153.0
284,7940,350.0,630.0,False,,1157.0
