channel,electrode,x,y,stim,stim_unit,pad_id
788,3833,1627.5,297.5,False,,877.0
796,6252,1610.0,490.0,False,,874.0
804,5372,1610.0,420.0,False,,875.0
884,3393,1627.5,262.5,False,,878.0
896,4712,1610.0,367.5,True,16,876.0
940,5593,1627.5,437.5,False,,875.0
968,5373,1627.5,420.0,False,,875.0
972,4053,1627.5,315.0,False,,877.0
976,3173,1627.5,245.0,False,,878.0
980,5592,1610.0,437.5,False,,875.0
992,3172,1610.0,245.0,False,,878.0
993,6253,1627.5,490.0,False,,874.0
996,4713,1627.5,367.5,False,,876.0
1000,4052,1610.0,315.0,False,,877.0
