channel,electrode,x,y,stim,stim_unit,pad_id
649,8512,2660.0,665.0,False,,142.0
669,7177,2397.5,560.0,False,,93.0
697,9383,2502.5,735.0,False,,107.0
713,8732,2660.0,682.5,False,,142.0
797,7637,2747.5,595.0,False,,160.0
809,7856,2730.0,612.5,True,18,160.0
841,9163,2502.5,717.5,False,,107.0
853,9382,2485.0,735.0,False,,107.0
857,10702,2485.0,840.0,False,,105.0
865,7857,2747.5,612.5,False,,160.0
885,10923,2502.5,857.5,False,,105.0
949,10703,2502.5,840.0,False,,105.0
967,10922,2485.0,857.5,False,,105.0
989,7178,2415.0,560.0,False,,93.0
