channel,electrode,x,y,stim,stim_unit,pad_id
217,6339,3132.5,490.0,False,,231.0
389,8750,2975.0,682.5,False,,204.0
541,8531,2992.5,665.0,False,,204.0
561,6338,3115.0,490.0,False,,231.0
629,8751,2992.5,682.5,False,,204.0
677,6559,3132.5,507.5,False,,231.0
721,8530,2975.0,665.0,True,19,204.0
857,10904,2170.0,857.5,False,,37.0
877,2538,2065.0,192.5,False,,31.0
917,10903,2152.5,857.5,False,,37.0
920,999,2082.5,70.0,False,,33.0
953,2539,2082.5,192.5,False,,31.0
956,10683,2152.5,840.0,False,,37.0
1012,10684,2170.0,840.0,False,,37.0
