channel,electrode,x,y,stim,stim_unit,pad_id
719,22362,2485.0,1767.5,False,,700.0
751,19063,2502.5,1505.0,False,,704.0
799,19282,2485.0,1522.5,False,,704.0
803,19062,2485.0,1505.0,False,,704.0
823,21482,2485.0,1697.5,False,,701.0
831,22143,2502.5,1750.0,False,,700.0
835,19943,2502.5,1575.0,False,,703.0
843,20823,2502.5,1645.0,False,,702.0
847,22142,2485.0,1750.0,False,,700.0
851,21262,2485.0,1680.0,False,,701.0
875,22363,2502.5,1767.5,False,,700.0
879,21483,2502.5,1697.5,False,,701.0
899,20603,2502.5,1627.5,False,,702.0
943,19942,2485.0,1575.0,False,,703.0
955,20602,2485.0,1627.5,True,31,702.0
959,21263,2502.5,1680.0,False,,701.0
987,20822,2485.0,1645.0,False,,702.0
