channel,electrode,x,y,stim,stim_unit,pad_id
152,891,192.5,70.0,False,,1111.0
268,3304,70.0,262.5,False,,1117.0
280,2647,122.5,210.0,False,,1116.0
292,2428,140.0,192.5,False,,1116.0
300,1763,52.5,140.0,False,,1114.0
308,1764,70.0,140.0,False,,1114.0
328,1111,192.5,87.5,False,,1111.0
332,1110,175.0,87.5,False,,1111.0
376,3083,52.5,245.0,False,,1117.0
468,890,175.0,70.0,False,,1111.0
488,2427,122.5,192.5,False,,1116.0
492,2207,122.5,175.0,False,,1116.0
496,1984,70.0,157.5,False,,1114.0
500,3084,70.0,245.0,False,,1117.0
504,2204,70.0,175.0,True,4,1115.0
