channel,electrode,x,y,stim,stim_unit,pad_id
3,15604,3570.0,1225.0,False,,429.0
7,15596,3430.0,1225.0,False,,427.0
11,15600,3500.0,1225.0,False,,428.0
15,15823,3552.5,1242.5,False,,429.0
19,15827,3622.5,1242.5,False,,430.0
23,15826,3605.0,1242.5,False,,430.0
29,15814,3395.0,1242.5,False,,426.0
41,15813,3377.5,1242.5,False,,426.0
43,15593,3377.5,1225.0,False,,426.0
47,15606,3605.0,1225.0,False,,430.0
51,15817,3447.5,1242.5,False,,427.0
55,15821,3517.5,1242.5,False,,428.0
57,15594,3395.0,1225.0,False,,426.0
59,15816,3430.0,1242.5,False,,427.0
63,15607,3622.5,1225.0,False,,430.0
71,15603,3552.5,1225.0,False,,429.0
231,15820,3500.0,1242.5,True,25,428.0
235,15597,3447.5,1225.0,False,,427.0
239,15824,3570.0,1242.5,False,,429.0
