channel,electrode,x,y,stim,stim_unit,pad_id
847,20799,2082.5,1645.0,False,,787.0
882,20798,2065.0,1645.0,False,,787.0
883,23658,2065.0,1872.5,False,,783.0
887,22778,2065.0,1802.5,False,,784.0
899,21459,2082.5,1697.5,False,,786.0
903,23659,2082.5,1872.5,False,,783.0
923,22998,2065.0,1820.0,False,,784.0
931,22118,2065.0,1750.0,False,,785.0
935,22779,2082.5,1802.5,False,,784.0
942,21239,2082.5,1680.0,False,,786.0
943,20579,2082.5,1627.5,False,,787.0
947,22119,2082.5,1750.0,True,31,785.0
951,22999,2082.5,1820.0,False,,784.0
955,21458,2065.0,1697.5,False,,786.0
982,20578,2065.0,1627.5,False,,787.0
986,22338,2065.0,1767.5,False,,785.0
987,23439,2082.5,1855.0,False,,783.0
