channel,electrode,x,y,stim,stim_unit,pad_id
133,4810,3325.0,367.5,False,,260.0
193,6998,3115.0,542.5,False,,230.0
201,8539,3132.5,665.0,False,,228.0
245,7219,3132.5,560.0,False,,230.0
249,8758,3115.0,682.5,False,,228.0
521,5029,3307.5,385.0,False,,260.0
549,4809,3307.5,367.5,False,,260.0
557,7218,3115.0,560.0,False,,230.0
577,5030,3325.0,385.0,False,,260.0
585,8759,3132.5,682.5,False,,228.0
709,6999,3132.5,542.5,False,,230.0
901,8474,1995.0,665.0,False,,6.0
937,7814,1995.0,612.5,False,,7.0
981,8473,1977.5,665.0,True,17,6.0
996,7813,1977.5,612.5,False,,7.0
