channel,electrode,x,y,stim,stim_unit,pad_id
37,8797,3797.5,682.5,False,,347.0
65,7896,3430.0,612.5,False,,344.0
109,9014,3745.0,700.0,False,,348.0
113,9017,3797.5,700.0,False,,347.0
117,9013,3727.5,700.0,False,,348.0
125,8798,3815.0,682.5,False,,347.0
133,8109,3307.5,630.0,False,,346.0
137,7894,3395.0,612.5,False,,345.0
161,8793,3727.5,682.5,False,,348.0
217,8116,3430.0,630.0,False,,344.0
221,7890,3325.0,612.5,False,,346.0
245,8117,3447.5,630.0,False,,344.0
253,8794,3745.0,682.5,False,,348.0
281,8113,3377.5,630.0,False,,345.0
529,8110,3325.0,630.0,True,21,346.0
621,7897,3447.5,612.5,False,,344.0
741,7889,3307.5,612.5,False,,346.0
757,7893,3377.5,612.5,False,,345.0
