channel,electrode,x,y,stim,stim_unit,pad_id
644,15492,1610.0,1225.0,False,,1574.0
798,14613,1627.5,1155.0,False,,1575.0
810,17473,1627.5,1382.5,False,,1571.0
816,14393,1627.5,1137.5,False,,1575.0
846,17692,1610.0,1400.0,False,,1571.0
854,16812,1610.0,1330.0,False,,1572.0
866,17472,1610.0,1382.5,False,,1571.0
882,16153,1627.5,1277.5,False,,1573.0
886,15272,1610.0,1207.5,False,,1574.0
890,15933,1627.5,1260.0,False,,1573.0
922,16813,1627.5,1330.0,False,,1572.0
934,17032,1610.0,1347.5,False,,1572.0
938,16152,1610.0,1277.5,True,15,1573.0
956,14612,1610.0,1155.0,False,,1575.0
964,15273,1627.5,1207.5,False,,1574.0
