channel,electrode,x,y,stim,stim_unit,pad_id
166,20726,805.0,1645.0,False,,1407.0
546,21167,822.5,1680.0,False,,1406.0
598,23587,822.5,1872.5,False,,1403.0
618,22926,805.0,1820.0,False,,1404.0
622,21166,805.0,1680.0,False,,1406.0
626,22046,805.0,1750.0,True,12,1405.0
630,22707,822.5,1802.5,False,,1404.0
638,20507,822.5,1627.5,False,,1407.0
674,23586,805.0,1872.5,False,,1403.0
678,22706,805.0,1802.5,False,,1404.0
726,20506,805.0,1627.5,False,,1407.0
758,21386,805.0,1697.5,False,,1406.0
766,22047,822.5,1750.0,False,,1405.0
