channel,electrode,x,y,stim,stim_unit,pad_id
823,21468,2240.0,1697.5,False,,752.0
831,22348,2240.0,1767.5,False,,751.0
899,19048,2240.0,1505.0,False,,755.0
902,20808,2240.0,1645.0,False,,753.0
906,19928,2240.0,1575.0,False,,754.0
938,20589,2257.5,1627.5,True,15,753.0
947,22128,2240.0,1750.0,False,,751.0
951,19268,2240.0,1522.5,False,,755.0
955,21248,2240.0,1680.0,False,,752.0
963,22129,2257.5,1750.0,False,,751.0
987,19708,2240.0,1557.5,False,,754.0
991,20588,2240.0,1627.5,False,,753.0
999,19049,2257.5,1505.0,False,,755.0
