channel,electrode,x,y,stim,stim_unit,pad_id
719,20597,2397.5,1627.5,False,,719.0
723,19278,2415.0,1522.5,False,,721.0
831,19058,2415.0,1505.0,False,,721.0
843,21477,2397.5,1697.5,False,,718.0
851,21478,2415.0,1697.5,False,,718.0
875,19937,2397.5,1575.0,True,30,720.0
879,21258,2415.0,1680.0,False,,718.0
899,19277,2397.5,1522.5,False,,721.0
910,20818,2415.0,1645.0,False,,719.0
915,19938,2415.0,1575.0,False,,720.0
927,20598,2415.0,1627.5,False,,719.0
959,19718,2415.0,1557.5,False,,720.0
963,20817,2397.5,1645.0,False,,719.0
983,18397,2397.5,1452.5,False,,722.0
1007,19057,2397.5,1505.0,False,,721.0
