channel,electrode,x,y,stim,stim_unit,pad_id
45,5686,3255.0,437.5,False,,252.0
161,5909,3307.5,455.0,False,,259.0
213,5690,3325.0,437.5,False,,259.0
321,5469,3307.5,420.0,False,,259.0
441,4147,3272.5,315.0,False,,254.0
517,1286,3255.0,87.5,False,,258.0
545,5685,3237.5,437.5,False,,252.0
553,3926,3255.0,297.5,False,,254.0
561,2607,3272.5,192.5,False,,256.0
565,2606,3255.0,192.5,True,20,256.0
597,4146,3255.0,315.0,False,,254.0
633,5689,3307.5,437.5,False,,259.0
697,2605,3237.5,192.5,False,,256.0
729,5687,3272.5,437.5,False,,252.0
745,5910,3325.0,455.0,False,,259.0
757,5466,3255.0,420.0,False,,252.0
