channel,electrode,x,y,stim,stim_unit,pad_id
64,5510,175.0,437.5,False,,1134.0
96,5514,245.0,437.5,False,,1135.0
104,5518,315.0,437.5,False,,1136.0
132,5517,297.5,437.5,False,,1136.0
156,4854,245.0,385.0,False,,1130.0
164,4853,227.5,385.0,False,,1130.0
168,5511,192.5,437.5,False,,1134.0
176,5507,122.5,437.5,False,,1133.0
180,5730,175.0,455.0,True,6,1134.0
192,5727,122.5,455.0,False,,1133.0
196,5731,192.5,455.0,False,,1134.0
228,5508,140.0,437.5,False,,1133.0
336,5728,140.0,455.0,False,,1133.0
444,5075,262.5,402.5,False,,1130.0
548,5074,245.0,402.5,False,,1130.0
