channel,electrode,x,y,stim,stim_unit,pad_id
637,5648,2590.0,437.5,False,,129.0
649,6532,2660.0,507.5,False,,145.0
657,7632,2660.0,595.0,False,,143.0
661,6313,2677.5,490.0,False,,145.0
673,7852,2660.0,612.5,False,,143.0
693,10928,2590.0,857.5,False,,122.0
705,8503,2502.5,665.0,False,,108.0
741,8722,2485.0,682.5,False,,108.0
801,8723,2502.5,682.5,False,,108.0
809,8502,2485.0,665.0,False,,108.0
813,10707,2572.5,840.0,True,18,122.0
857,10927,2572.5,857.5,False,,122.0
881,7853,2677.5,612.5,False,,143.0
889,6312,2660.0,490.0,False,,145.0
997,5647,2572.5,437.5,False,,129.0
