channel,electrode,x,y,stim,stim_unit,pad_id
787,17737,2397.5,1400.0,True,30,723.0
791,16857,2397.5,1330.0,False,,724.0
823,17518,2415.0,1382.5,False,,723.0
827,19278,2415.0,1522.5,False,,721.0
831,19058,2415.0,1505.0,False,,721.0
857,15978,2415.0,1260.0,False,,725.0
875,17078,2415.0,1347.5,False,,724.0
879,16198,2415.0,1277.5,False,,725.0
891,16858,2415.0,1330.0,False,,724.0
895,16197,2397.5,1277.5,False,,725.0
899,19277,2397.5,1522.5,False,,721.0
947,18397,2397.5,1452.5,False,,722.0
1007,19057,2397.5,1505.0,False,,721.0
