channel,electrode,x,y,stim,stim_unit,pad_id
154,19838,665.0,1575.0,False,,1386.0
162,20718,665.0,1645.0,False,,1385.0
190,19619,682.5,1557.5,False,,1386.0
206,18958,665.0,1505.0,False,,1387.0
258,20499,682.5,1627.5,False,,1385.0
430,21159,682.5,1680.0,False,,1384.0
446,20498,665.0,1627.5,True,11,1385.0
578,21158,665.0,1680.0,False,,1384.0
586,22699,682.5,1802.5,False,,1382.0
594,21378,665.0,1697.5,False,,1384.0
618,19178,665.0,1522.5,False,,1387.0
722,22698,665.0,1802.5,False,,1382.0
770,18959,682.5,1505.0,False,,1387.0
