channel,electrode,x,y,stim,stim_unit,pad_id
522,23613,1277.5,1872.5,False,,1495.0
622,22074,1295.0,1750.0,False,,1497.0
650,22733,1277.5,1802.5,False,,1496.0
654,24493,1277.5,1942.5,False,,1494.0
658,23394,1295.0,1855.0,True,13,1495.0
738,25154,1295.0,1995.0,False,,1493.0
742,24274,1295.0,1925.0,False,,1494.0
786,22293,1277.5,1767.5,False,,1497.0
798,24273,1277.5,1925.0,False,,1494.0
802,25153,1277.5,1995.0,False,,1493.0
886,22073,1277.5,1750.0,False,,1497.0
890,22953,1277.5,1820.0,False,,1496.0
894,23614,1295.0,1872.5,False,,1495.0
1018,22734,1295.0,1802.5,False,,1496.0
