channel,electrode,x,y,stim,stim_unit,pad_id
653,6968,2590.0,542.5,False,,127.0
657,7632,2660.0,595.0,False,,143.0
677,7187,2572.5,560.0,False,,127.0
693,10928,2590.0,857.5,False,,122.0
705,8503,2502.5,665.0,False,,108.0
741,8722,2485.0,682.5,False,,108.0
781,9388,2590.0,735.0,False,,124.0
801,8723,2502.5,682.5,False,,108.0
813,10707,2572.5,840.0,False,,122.0
837,7852,2660.0,612.5,True,18,143.0
845,8502,2485.0,665.0,False,,108.0
881,7853,2677.5,612.5,False,,143.0
909,10927,2572.5,857.5,False,,122.0
1005,7188,2590.0,560.0,False,,127.0
