channel,electrode,x,y,stim,stim_unit,pad_id
198,24873,227.5,1977.5,False,,1333.0
266,24435,262.5,1942.5,False,,1337.0
294,25096,280.0,1995.0,False,,1336.0
302,24216,280.0,1925.0,False,,1337.0
306,24214,245.0,1925.0,False,,1334.0
310,24437,297.5,1942.5,False,,1337.0
338,25755,262.5,2047.5,False,,1335.0
378,24436,280.0,1942.5,False,,1337.0
426,25756,280.0,2047.5,True,11,1335.0
430,24217,297.5,1925.0,False,,1337.0
442,25095,262.5,1995.0,False,,1336.0
446,24434,245.0,1942.5,False,,1334.0
454,25093,227.5,1995.0,False,,1333.0
458,24213,227.5,1925.0,False,,1334.0
554,24876,280.0,1977.5,False,,1336.0
