channel,electrode,x,y,stim,stim_unit,pad_id
49,8131,3692.5,630.0,False,,340.0
53,8127,3622.5,630.0,False,,341.0
57,8123,3552.5,630.0,False,,342.0
61,7900,3500.0,612.5,False,,343.0
65,7896,3430.0,612.5,False,,344.0
69,7904,3570.0,612.5,False,,342.0
181,7903,3552.5,612.5,False,,342.0
185,7907,3622.5,612.5,False,,341.0
189,7911,3692.5,612.5,False,,340.0
217,7897,3447.5,612.5,False,,344.0
221,7901,3517.5,612.5,False,,343.0
225,8124,3570.0,630.0,True,23,342.0
229,7906,3605.0,612.5,False,,341.0
233,7910,3675.0,612.5,False,,340.0
245,8117,3447.5,630.0,False,,344.0
281,8130,3675.0,630.0,False,,340.0
521,8126,3605.0,630.0,False,,341.0
593,8120,3500.0,630.0,False,,343.0
621,8116,3430.0,630.0,False,,344.0
