channel,electrode,x,y,stim,stim_unit,pad_id
23,20876,3430.0,1645.0,False,,483.0
39,19793,3727.5,1557.5,False,,481.0
43,19797,3797.5,1557.5,False,,482.0
75,20018,3815.0,1575.0,False,,482.0
79,20010,3675.0,1575.0,False,,480.0
83,20014,3745.0,1575.0,False,,481.0
131,19790,3675.0,1557.5,False,,480.0
187,20660,3500.0,1627.5,False,,484.0
191,20656,3430.0,1627.5,False,,483.0
199,20017,3797.5,1575.0,True,25,482.0
203,20011,3692.5,1575.0,False,,480.0
207,20436,3430.0,1610.0,False,,483.0
215,19794,3745.0,1557.5,False,,481.0
235,20657,3447.5,1627.5,False,,483.0
271,20013,3727.5,1575.0,False,,481.0
