channel,electrode,x,y,stim,stim_unit,pad_id
136,3982,385.0,315.0,False,,1094.0
164,1122,385.0,87.5,False,,1098.0
208,3101,367.5,245.0,False,,1095.0
236,3762,385.0,297.5,False,,1094.0
272,3102,385.0,245.0,False,,1095.0
288,2441,367.5,192.5,False,,1096.0
388,2662,385.0,210.0,False,,1096.0
392,1782,385.0,140.0,False,,1097.0
396,902,385.0,70.0,False,,1098.0
400,901,367.5,70.0,False,,1098.0
404,2661,367.5,210.0,True,3,1096.0
408,1121,367.5,87.5,False,,1098.0
592,2442,385.0,192.5,False,,1096.0
600,1781,367.5,140.0,False,,1097.0
612,3983,402.5,315.0,False,,1094.0
636,1562,385.0,122.5,False,,1097.0
