channel,electrode,x,y,stim,stim_unit,pad_id
627,22822,2835.0,1802.5,False,,631.0
631,22161,2817.5,1750.0,False,,632.0
635,21281,2817.5,1680.0,False,,633.0
639,23041,2817.5,1820.0,False,,631.0
643,19961,2817.5,1575.0,False,,635.0
647,21722,2835.0,1715.0,False,,633.0
675,21282,2835.0,1680.0,False,,633.0
679,22162,2835.0,1750.0,False,,632.0
683,23042,2835.0,1820.0,False,,631.0
699,23262,2835.0,1837.5,False,,631.0
703,21502,2835.0,1697.5,False,,633.0
707,22382,2835.0,1767.5,False,,632.0
719,20621,2817.5,1627.5,False,,634.0
731,20182,2835.0,1592.5,False,,635.0
771,22821,2817.5,1802.5,False,,631.0
815,20841,2817.5,1645.0,False,,634.0
819,19742,2835.0,1557.5,False,,635.0
851,20622,2835.0,1627.5,False,,634.0
863,19962,2835.0,1575.0,False,,635.0
875,21501,2817.5,1697.5,True,30,633.0
895,20842,2835.0,1645.0,False,,634.0
1015,22381,2817.5,1767.5,False,,632.0
