channel,electrode,x,y,stim,stim_unit,pad_id
407,18430,2975.0,1452.5,False,,609.0
603,19310,2975.0,1522.5,True,28,608.0
619,20630,2975.0,1627.5,False,,606.0
627,19091,2992.5,1505.0,False,,608.0
635,17550,2975.0,1382.5,False,,610.0
675,17551,2992.5,1382.5,False,,610.0
679,18431,2992.5,1452.5,False,,609.0
703,17771,2992.5,1400.0,False,,610.0
711,17770,2975.0,1400.0,False,,610.0
715,18650,2975.0,1470.0,False,,609.0
723,20190,2975.0,1592.5,False,,607.0
735,19971,2992.5,1575.0,False,,607.0
771,19090,2975.0,1505.0,False,,608.0
779,19311,2992.5,1522.5,False,,608.0
815,20850,2975.0,1645.0,False,,606.0
819,19970,2975.0,1575.0,False,,607.0
851,20631,2992.5,1627.5,False,,606.0
