channel,electrode,x,y,stim,stim_unit,pad_id
10,11234,245.0,892.5,False,,1197.0
28,11230,175.0,892.5,False,,1196.0
36,11447,122.5,910.0,False,,1195.0
38,10161,717.5,805.0,False,,1193.0
44,10382,735.0,822.5,False,,1193.0
48,10381,717.5,822.5,False,,1193.0
50,11224,70.0,892.5,False,,1194.0
52,11233,227.5,892.5,False,,1197.0
54,11228,140.0,892.5,False,,1195.0
60,10162,735.0,805.0,False,,1193.0
84,11231,192.5,892.5,False,,1196.0
188,11014,245.0,875.0,False,,1197.0
192,11450,175.0,910.0,False,,1196.0
196,11223,52.5,892.5,False,,1194.0
200,11227,122.5,892.5,False,,1195.0
244,11007,122.5,875.0,True,6,1195.0
248,11011,192.5,875.0,False,,1196.0
