channel,electrode,x,y,stim,stim_unit,pad_id
121,6335,3062.5,490.0,False,,220.0
217,7874,3045.0,612.5,False,,218.0
565,6986,2905.0,542.5,False,,193.0
649,6555,3062.5,507.5,False,,220.0
665,7207,2922.5,560.0,False,,193.0
685,7875,3062.5,612.5,False,,218.0
689,6334,3045.0,490.0,False,,220.0
769,7206,2905.0,560.0,False,,193.0
797,3203,2152.5,245.0,False,,47.0
809,6944,2170.0,542.5,True,18,42.0
900,6943,2152.5,542.5,False,,42.0
917,7163,2152.5,560.0,False,,42.0
985,3204,2170.0,245.0,False,,47.0
1001,3424,2170.0,262.5,False,,47.0
