channel,electrode,x,y,stim,stim_unit,pad_id
386,19850,875.0,1575.0,False,,1421.0
418,20511,892.5,1627.5,False,,1420.0
514,20730,875.0,1645.0,False,,1420.0
538,21171,892.5,1680.0,False,,1419.0
558,18970,875.0,1505.0,False,,1422.0
598,18311,892.5,1452.5,False,,1423.0
698,20510,875.0,1627.5,False,,1420.0
706,18971,892.5,1505.0,False,,1422.0
710,18310,875.0,1452.5,False,,1423.0
718,19190,875.0,1522.5,False,,1422.0
742,21390,875.0,1697.5,False,,1419.0
754,19851,892.5,1575.0,True,12,1421.0
758,21170,875.0,1680.0,False,,1419.0
