channel,electrode,x,y,stim,stim_unit,pad_id
12,11035,612.5,875.0,False,,1203.0
16,11262,735.0,892.5,False,,1205.0
20,11258,665.0,892.5,False,,1204.0
24,11248,490.0,892.5,False,,1201.0
32,11261,717.5,892.5,False,,1205.0
116,11254,595.0,892.5,False,,1203.0
120,11031,542.5,875.0,False,,1202.0
204,11251,542.5,892.5,False,,1202.0
208,11255,612.5,892.5,True,6,1203.0
212,11028,490.0,875.0,False,,1201.0
240,11257,647.5,892.5,False,,1204.0
248,11247,472.5,892.5,False,,1201.0
252,11467,472.5,910.0,False,,1201.0
