channel,electrode,x,y,stim,stim_unit,pad_id
135,25291,3692.5,1995.0,False,,517.0
175,26172,3710.0,2065.0,True,26,515.0
199,25077,3797.5,1977.5,False,,513.0
299,25953,3727.5,2047.5,False,,515.0
327,25510,3675.0,2012.5,False,,517.0
343,25952,3710.0,2047.5,False,,515.0
347,25956,3780.0,2047.5,False,,514.0
359,26175,3762.5,2065.0,False,,514.0
371,25078,3815.0,1977.5,False,,513.0
383,25297,3797.5,1995.0,False,,513.0
415,25290,3675.0,1995.0,False,,517.0
459,25955,3762.5,2047.5,False,,514.0
483,25070,3675.0,1977.5,False,,517.0
491,26173,3727.5,2065.0,False,,515.0
567,26170,3675.0,2065.0,False,,516.0
