channel,electrode,x,y,stim,stim_unit,pad_id
32,10834,945.0,857.5,False,,1002.0
70,10615,962.5,840.0,False,,1002.0
120,10835,962.5,857.5,False,,1002.0
528,10614,945.0,840.0,False,,1002.0
624,11494,945.0,910.0,False,,1001.0
672,9954,945.0,787.5,True,1,1003.0
700,8414,945.0,665.0,False,,1005.0
720,9075,962.5,717.5,False,,1004.0
728,9955,962.5,787.5,False,,1003.0
732,9294,945.0,735.0,False,,1004.0
754,11495,962.5,910.0,False,,1001.0
812,8415,962.5,665.0,False,,1005.0
816,9295,962.5,735.0,False,,1004.0
