channel,electrode,x,y,stim,stim_unit,pad_id
36,11447,122.5,910.0,False,,1195.0
38,10161,717.5,805.0,True,7,1193.0
44,10382,735.0,822.5,False,,1193.0
48,10381,717.5,822.5,False,,1193.0
52,11224,70.0,892.5,False,,1194.0
54,11228,140.0,892.5,False,,1195.0
60,10162,735.0,805.0,False,,1193.0
92,11223,52.5,892.5,False,,1194.0
180,10375,612.5,822.5,False,,1191.0
188,10371,542.5,822.5,False,,1190.0
200,11227,122.5,892.5,False,,1195.0
220,10154,595.0,805.0,False,,1191.0
244,11007,122.5,875.0,False,,1195.0
712,10155,612.5,805.0,False,,1191.0
740,10151,542.5,805.0,False,,1190.0
