channel,electrode,x,y,stim,stim_unit,pad_id
7,7223,3202.5,560.0,False,,241.0
37,8543,3202.5,665.0,False,,239.0
161,7002,3185.0,542.5,False,,241.0
205,8762,3185.0,682.5,False,,239.0
413,4143,3202.5,315.0,False,,245.0
417,7003,3202.5,542.5,False,,241.0
557,8763,3202.5,682.5,False,,239.0
569,3922,3185.0,297.5,False,,245.0
581,2602,3185.0,192.5,False,,247.0
589,2603,3202.5,192.5,False,,247.0
613,8542,3185.0,665.0,False,,239.0
701,5683,3202.5,437.5,True,19,243.0
737,7222,3185.0,560.0,False,,241.0
741,5462,3185.0,420.0,False,,243.0
745,5682,3185.0,437.5,False,,243.0
757,5463,3202.5,420.0,False,,243.0
