channel,electrode,x,y,stim,stim_unit,pad_id
670,20768,1540.0,1645.0,False,,1550.0
698,21208,1540.0,1680.0,False,,1549.0
714,20547,1522.5,1627.5,False,,1550.0
718,22307,1522.5,1767.5,False,,1548.0
834,22968,1540.0,1820.0,False,,1547.0
838,21427,1522.5,1697.5,False,,1549.0
842,22088,1540.0,1750.0,False,,1548.0
874,22747,1522.5,1802.5,False,,1547.0
878,23408,1540.0,1855.0,False,,1546.0
886,22087,1522.5,1750.0,True,14,1548.0
890,22967,1522.5,1820.0,False,,1547.0
894,23628,1540.0,1872.5,False,,1546.0
918,20767,1522.5,1645.0,False,,1550.0
938,21428,1540.0,1697.5,False,,1549.0
939,20548,1540.0,1627.5,False,,1550.0
950,23627,1522.5,1872.5,False,,1546.0
1018,22748,1540.0,1802.5,False,,1547.0
