channel,electrode,x,y,stim,stim_unit,pad_id
899,21453,1977.5,1697.5,False,,803.0
903,22114,1995.0,1750.0,False,,802.0
907,22994,1995.0,1820.0,False,,801.0
926,23653,1977.5,1872.5,False,,800.0
927,21454,1995.0,1697.5,False,,803.0
931,22334,1995.0,1767.5,False,,802.0
995,22993,1977.5,1820.0,True,31,801.0
1003,22113,1977.5,1750.0,False,,802.0
1007,22774,1995.0,1802.5,False,,801.0
1010,24314,1995.0,1925.0,False,,799.0
1011,23654,1995.0,1872.5,False,,800.0
1015,24534,1995.0,1942.5,False,,799.0
1022,21234,1995.0,1680.0,False,,803.0
