channel,electrode,x,y,stim,stim_unit,pad_id
642,22098,1715.0,1750.0,False,,1582.0
798,21218,1715.0,1680.0,False,,1583.0
810,20558,1715.0,1627.5,False,,1584.0
846,20777,1697.5,1645.0,False,,1584.0
894,23637,1697.5,1872.5,False,,1580.0
899,21217,1697.5,1680.0,False,,1583.0
903,22097,1697.5,1750.0,False,,1582.0
907,22977,1697.5,1820.0,False,,1581.0
911,23638,1715.0,1872.5,False,,1580.0
919,22758,1715.0,1802.5,False,,1581.0
950,20557,1697.5,1627.5,False,,1584.0
982,21437,1697.5,1697.5,False,,1583.0
990,22317,1697.5,1767.5,True,15,1582.0
