channel,electrode,x,y,stim,stim_unit,pad_id
659,19086,2905.0,1505.0,False,,621.0
703,21286,2905.0,1680.0,False,,618.0
707,22166,2905.0,1750.0,False,,617.0
719,19967,2922.5,1575.0,False,,620.0
723,22167,2922.5,1750.0,False,,617.0
731,21506,2905.0,1697.5,False,,618.0
755,19306,2905.0,1522.5,False,,621.0
767,19087,2922.5,1505.0,False,,621.0
791,19746,2905.0,1557.5,False,,620.0
823,20626,2905.0,1627.5,False,,619.0
827,22386,2905.0,1767.5,False,,617.0
835,19966,2905.0,1575.0,False,,620.0
843,20627,2922.5,1627.5,True,30,619.0
879,20846,2905.0,1645.0,False,,619.0
