channel,electrode,x,y,stim,stim_unit,pad_id
653,9392,2660.0,735.0,False,,141.0
681,9393,2677.5,735.0,False,,141.0
709,7852,2660.0,612.5,False,,143.0
729,7187,2572.5,560.0,False,,127.0
733,6962,2485.0,542.5,False,,110.0
765,9172,2660.0,717.5,False,,141.0
773,7188,2590.0,560.0,False,,127.0
781,9388,2590.0,735.0,True,18,124.0
809,7182,2485.0,560.0,False,,110.0
853,7632,2660.0,595.0,False,,143.0
857,6968,2590.0,542.5,False,,127.0
881,7853,2677.5,612.5,False,,143.0
885,7183,2502.5,560.0,False,,110.0
1005,6963,2502.5,542.5,False,,110.0
