channel,electrode,x,y,stim,stim_unit,pad_id
1,15799,3132.5,1242.5,False,,422.0
3,15587,3272.5,1225.0,False,,424.0
5,15582,3185.0,1225.0,False,,423.0
7,15579,3132.5,1225.0,False,,422.0
9,15590,3325.0,1225.0,False,,425.0
11,15583,3202.5,1225.0,False,,423.0
15,15806,3255.0,1242.5,False,,424.0
29,15814,3395.0,1242.5,False,,426.0
33,15810,3325.0,1242.5,False,,425.0
35,15586,3255.0,1225.0,False,,424.0
37,15580,3150.0,1225.0,False,,422.0
39,15589,3307.5,1225.0,False,,425.0
41,15594,3395.0,1225.0,False,,426.0
45,15803,3202.5,1242.5,False,,423.0
49,15809,3307.5,1242.5,False,,425.0
57,15813,3377.5,1242.5,False,,426.0
59,15802,3185.0,1242.5,False,,423.0
93,15807,3272.5,1242.5,True,23,424.0
107,15800,3150.0,1242.5,False,,422.0
151,15593,3377.5,1225.0,False,,426.0
