channel,electrode,x,y,stim,stim_unit,pad_id
37,10520,3150.0,822.5,False,,379.0
41,10747,3272.5,840.0,False,,377.0
45,10524,3220.0,822.5,False,,378.0
49,10533,3377.5,822.5,False,,375.0
85,10522,3185.0,822.5,False,,378.0
101,10299,3132.5,805.0,False,,379.0
109,10306,3255.0,805.0,False,,377.0
145,10527,3272.5,822.5,False,,377.0
161,10750,3325.0,840.0,False,,376.0
173,10534,3395.0,822.5,False,,375.0
189,10529,3307.5,822.5,False,,376.0
193,10523,3202.5,822.5,False,,378.0
201,10307,3272.5,805.0,False,,377.0
205,10530,3325.0,822.5,False,,376.0
209,10746,3255.0,840.0,True,23,377.0
237,10519,3132.5,822.5,False,,379.0
245,10313,3377.5,805.0,False,,375.0
249,10303,3202.5,805.0,False,,378.0
253,10526,3255.0,822.5,False,,377.0
561,10310,3325.0,805.0,False,,376.0
589,10300,3150.0,805.0,False,,379.0
