channel,electrode,x,y,stim,stim_unit,pad_id
3,15610,3675.0,1225.0,False,,431.0
15,16679,3132.5,1312.5,False,,434.0
21,16460,3150.0,1295.0,False,,434.0
27,16463,3202.5,1295.0,False,,435.0
29,15837,3797.5,1242.5,True,24,433.0
33,15833,3727.5,1242.5,False,,432.0
35,16459,3132.5,1295.0,False,,434.0
39,16682,3185.0,1312.5,False,,435.0
45,15614,3745.0,1225.0,False,,432.0
63,15838,3815.0,1242.5,False,,433.0
65,15831,3692.5,1242.5,False,,431.0
67,15830,3675.0,1242.5,False,,431.0
71,15834,3745.0,1242.5,False,,432.0
187,15617,3797.5,1225.0,False,,433.0
231,15613,3727.5,1225.0,False,,432.0
619,16680,3150.0,1312.5,False,,434.0
