channel,electrode,x,y,stim,stim_unit,pad_id
24,11234,245.0,892.5,False,,1197.0
28,11230,175.0,892.5,False,,1196.0
32,11457,297.5,910.0,False,,1198.0
36,11447,122.5,910.0,False,,1195.0
48,11237,297.5,892.5,False,,1198.0
50,11224,70.0,892.5,False,,1194.0
52,11233,227.5,892.5,False,,1197.0
54,11228,140.0,892.5,False,,1195.0
76,11458,315.0,910.0,False,,1198.0
84,11231,192.5,892.5,False,,1196.0
188,11014,245.0,875.0,False,,1197.0
192,11450,175.0,910.0,False,,1196.0
196,11223,52.5,892.5,False,,1194.0
200,11227,122.5,892.5,False,,1195.0
244,11007,122.5,875.0,False,,1195.0
248,11011,192.5,875.0,True,6,1196.0
