channel,electrode,x,y,stim,stim_unit,pad_id
144,3998,665.0,315.0,False,,1059.0
384,919,682.5,70.0,False,,1063.0
428,2459,682.5,192.5,False,,1061.0
444,1798,665.0,140.0,False,,1062.0
512,1799,682.5,140.0,False,,1062.0
516,2679,682.5,210.0,False,,1061.0
556,3779,682.5,297.5,False,,1059.0
564,3118,665.0,245.0,False,,1060.0
592,2678,665.0,210.0,False,,1061.0
596,918,665.0,70.0,False,,1063.0
600,1579,682.5,122.5,False,,1062.0
696,3119,682.5,245.0,False,,1060.0
704,3999,682.5,315.0,False,,1059.0
712,2458,665.0,192.5,True,1,1061.0
716,1578,665.0,122.5,False,,1062.0
