channel,electrode,x,y,stim,stim_unit,pad_id
146,22898,315.0,1820.0,False,,1342.0
158,22679,332.5,1802.5,False,,1342.0
266,24216,280.0,1925.0,False,,1337.0
270,24439,332.5,1942.5,False,,1340.0
302,24435,262.5,1942.5,False,,1337.0
310,24437,297.5,1942.5,False,,1337.0
314,24879,332.5,1977.5,True,9,1339.0
342,25759,332.5,2047.5,False,,1338.0
378,24436,280.0,1942.5,False,,1337.0
418,24438,315.0,1942.5,False,,1340.0
422,25758,315.0,2047.5,False,,1338.0
430,24217,297.5,1925.0,False,,1337.0
558,22678,315.0,1802.5,False,,1342.0
566,24219,332.5,1925.0,False,,1340.0
