channel,electrode,x,y,stim,stim_unit,pad_id
13,11627,3272.5,910.0,False,,389.0
17,11407,3272.5,892.5,False,,389.0
19,11623,3202.5,910.0,False,,390.0
21,11403,3202.5,892.5,False,,390.0
35,11416,3430.0,892.5,False,,386.0
37,11637,3447.5,910.0,False,,386.0
61,11410,3325.0,892.5,False,,388.0
65,11636,3430.0,910.0,False,,386.0
67,11193,3377.5,875.0,False,,387.0
69,11402,3185.0,892.5,False,,390.0
101,11406,3255.0,892.5,False,,389.0
105,11414,3395.0,892.5,False,,387.0
173,11413,3377.5,892.5,False,,387.0
177,11417,3447.5,892.5,False,,386.0
201,11633,3377.5,910.0,False,,387.0
205,11409,3307.5,892.5,False,,388.0
229,11630,3325.0,910.0,True,23,388.0
233,11629,3307.5,910.0,False,,388.0
237,11626,3255.0,910.0,False,,389.0
