channel,electrode,x,y,stim,stim_unit,pad_id
386,21167,822.5,1680.0,False,,1406.0
390,24246,805.0,1925.0,False,,1402.0
598,23587,822.5,1872.5,False,,1403.0
618,22926,805.0,1820.0,False,,1404.0
622,21166,805.0,1680.0,False,,1406.0
626,22046,805.0,1750.0,False,,1405.0
630,22707,822.5,1802.5,False,,1404.0
674,23586,805.0,1872.5,False,,1403.0
678,22706,805.0,1802.5,True,13,1404.0
682,24247,822.5,1925.0,False,,1402.0
722,24466,805.0,1942.5,False,,1402.0
758,21386,805.0,1697.5,False,,1406.0
766,22047,822.5,1750.0,False,,1405.0
