channel,electrode,x,y,stim,stim_unit,pad_id
54,20250,175.0,1610.0,False,,1301.0
58,20254,245.0,1610.0,True,8,1300.0
170,20261,367.5,1610.0,False,,1298.0
174,20257,297.5,1610.0,False,,1299.0
178,20694,245.0,1645.0,False,,1300.0
182,20474,245.0,1627.5,False,,1300.0
186,20467,122.5,1627.5,False,,1302.0
190,20247,122.5,1610.0,False,,1302.0
218,20477,297.5,1627.5,False,,1299.0
226,20481,367.5,1627.5,False,,1298.0
302,20482,385.0,1627.5,False,,1298.0
310,20478,315.0,1627.5,False,,1299.0
338,20470,175.0,1627.5,False,,1301.0
