channel,electrode,x,y,stim,stim_unit,pad_id
653,9392,2660.0,735.0,False,,141.0
669,8508,2590.0,665.0,False,,125.0
681,9393,2677.5,735.0,False,,141.0
685,8728,2590.0,682.5,False,,125.0
721,8507,2572.5,665.0,False,,125.0
765,9172,2660.0,717.5,False,,141.0
773,8727,2572.5,682.5,False,,125.0
821,10933,2677.5,857.5,False,,139.0
841,10712,2660.0,840.0,False,,139.0
865,7848,2590.0,612.5,True,18,126.0
881,5423,2502.5,420.0,False,,112.0
921,5642,2485.0,437.5,False,,112.0
969,5643,2502.5,437.5,False,,112.0
1009,5422,2485.0,420.0,False,,112.0
