channel,electrode,x,y,stim,stim_unit,pad_id
643,19742,2835.0,1557.5,False,,635.0
663,16882,2835.0,1330.0,False,,639.0
679,20182,2835.0,1592.5,False,,635.0
723,18422,2835.0,1452.5,True,29,637.0
727,19302,2835.0,1522.5,False,,636.0
763,16881,2817.5,1330.0,False,,639.0
767,17761,2817.5,1400.0,False,,638.0
771,19081,2817.5,1505.0,False,,636.0
779,17762,2835.0,1400.0,False,,638.0
815,19082,2835.0,1505.0,False,,636.0
819,19961,2817.5,1575.0,False,,635.0
823,17541,2817.5,1382.5,False,,638.0
831,18421,2817.5,1452.5,False,,637.0
863,19962,2835.0,1575.0,False,,635.0
879,19301,2817.5,1522.5,False,,636.0
