channel,electrode,x,y,stim,stim_unit,pad_id
158,20722,735.0,1645.0,False,,1396.0
186,19842,735.0,1575.0,False,,1397.0
214,18962,735.0,1505.0,False,,1398.0
430,19623,752.5,1557.5,False,,1397.0
570,21163,752.5,1680.0,False,,1395.0
594,21162,735.0,1680.0,False,,1395.0
598,22042,735.0,1750.0,False,,1394.0
610,20503,752.5,1627.5,True,12,1396.0
622,21382,735.0,1697.5,False,,1395.0
626,22043,752.5,1750.0,False,,1394.0
702,20502,735.0,1627.5,False,,1396.0
750,18963,752.5,1505.0,False,,1398.0
762,19182,735.0,1522.5,False,,1398.0
