channel,electrode,x,y,stim,stim_unit,pad_id
152,891,192.5,70.0,False,,1111.0
172,1763,52.5,140.0,False,,1114.0
180,1990,175.0,157.5,False,,1110.0
296,2433,227.5,192.5,False,,1107.0
300,1991,192.5,157.5,True,5,1110.0
308,1764,70.0,140.0,False,,1114.0
328,1111,192.5,87.5,False,,1111.0
332,1110,175.0,87.5,False,,1111.0
436,2434,245.0,192.5,False,,1107.0
440,894,245.0,70.0,False,,1109.0
444,2654,245.0,210.0,False,,1107.0
464,1770,175.0,140.0,False,,1110.0
468,890,175.0,70.0,False,,1111.0
496,1984,70.0,157.5,False,,1114.0
