channel,electrode,x,y,stim,stim_unit,pad_id
798,19898,1715.0,1575.0,False,,1585.0
810,20777,1697.5,1645.0,False,,1584.0
834,19237,1697.5,1522.5,False,,1586.0
838,17477,1697.5,1382.5,False,,1588.0
854,19897,1697.5,1575.0,True,14,1585.0
882,17698,1715.0,1400.0,False,,1588.0
899,21217,1697.5,1680.0,False,,1583.0
922,20558,1715.0,1627.5,False,,1584.0
934,19018,1715.0,1505.0,False,,1586.0
938,17697,1697.5,1400.0,False,,1588.0
946,21437,1697.5,1697.5,False,,1583.0
982,21218,1715.0,1680.0,False,,1583.0
987,20557,1697.5,1627.5,False,,1584.0
