channel,electrode,x,y,stim,stim_unit,pad_id
132,3978,315.0,315.0,False,,1099.0
164,1122,385.0,87.5,True,5,1098.0
264,3098,315.0,245.0,False,,1100.0
288,2441,367.5,192.5,False,,1096.0
388,2662,385.0,210.0,False,,1096.0
392,1782,385.0,140.0,False,,1097.0
396,902,385.0,70.0,False,,1098.0
400,901,367.5,70.0,False,,1098.0
404,2661,367.5,210.0,False,,1096.0
408,1121,367.5,87.5,False,,1098.0
416,3099,332.5,245.0,False,,1100.0
420,4199,332.5,332.5,False,,1099.0
572,4198,315.0,332.5,False,,1099.0
584,3979,332.5,315.0,False,,1099.0
592,2442,385.0,192.5,False,,1096.0
600,1781,367.5,140.0,False,,1097.0
636,1562,385.0,122.5,False,,1097.0
