channel,electrode,x,y,stim,stim_unit,pad_id
129,3936,3430.0,297.5,False,,275.0
145,1736,3430.0,122.5,False,,278.0
173,2616,3430.0,192.5,True,23,277.0
201,3277,3447.5,245.0,False,,276.0
217,4157,3447.5,315.0,False,,275.0
281,2837,3447.5,210.0,False,,277.0
309,1957,3447.5,140.0,False,,278.0
325,1077,3447.5,70.0,False,,279.0
373,1296,3430.0,87.5,False,,279.0
393,3276,3430.0,245.0,False,,276.0
397,4156,3430.0,315.0,False,,275.0
401,4376,3430.0,332.5,False,,275.0
409,3496,3430.0,262.5,False,,276.0
485,4155,3412.5,315.0,False,,275.0
489,2176,3430.0,157.5,False,,278.0
541,3497,3447.5,262.5,False,,276.0
597,1955,3412.5,140.0,False,,278.0
601,1297,3447.5,87.5,False,,279.0
637,2617,3447.5,192.5,False,,277.0
757,2836,3430.0,210.0,False,,277.0
761,1076,3430.0,70.0,False,,279.0
765,1956,3430.0,140.0,False,,278.0
