channel,electrode,x,y,stim,stim_unit,pad_id
643,23678,2415.0,1872.5,False,,715.0
647,23898,2415.0,1890.0,False,,715.0
663,22357,2397.5,1767.5,False,,717.0
771,22798,2415.0,1802.5,False,,716.0
775,22137,2397.5,1750.0,False,,717.0
779,23897,2397.5,1890.0,False,,715.0
783,23017,2397.5,1820.0,False,,716.0
835,20597,2397.5,1627.5,False,,719.0
847,22358,2415.0,1767.5,False,,717.0
851,21478,2415.0,1697.5,False,,718.0
871,20598,2415.0,1627.5,False,,719.0
875,22138,2415.0,1750.0,True,30,717.0
879,21477,2397.5,1697.5,False,,718.0
910,20818,2415.0,1645.0,False,,719.0
915,21258,2415.0,1680.0,False,,718.0
927,20817,2397.5,1645.0,False,,719.0
1007,22797,2397.5,1802.5,False,,716.0
1011,23677,2397.5,1872.5,False,,715.0
1015,23018,2415.0,1820.0,False,,716.0
