channel,electrode,x,y,stim,stim_unit,pad_id
122,18299,682.5,1452.5,False,,1388.0
206,18958,665.0,1505.0,False,,1387.0
414,25122,735.0,1995.0,False,,1390.0
418,24242,735.0,1925.0,False,,1391.0
422,26002,735.0,2065.0,False,,1389.0
578,19178,665.0,1522.5,False,,1387.0
618,25782,735.0,2047.5,True,12,1389.0
622,24243,752.5,1925.0,False,,1391.0
626,24902,735.0,1977.5,False,,1390.0
630,18959,682.5,1505.0,False,,1387.0
698,24462,735.0,1942.5,False,,1391.0
706,25123,752.5,1995.0,False,,1390.0
746,18298,665.0,1452.5,False,,1388.0
