channel,electrode,x,y,stim,stim_unit,pad_id
716,5372,1610.0,420.0,False,,875.0
796,6252,1610.0,490.0,False,,874.0
800,6913,1627.5,542.5,False,,873.0
804,7793,1627.5,612.5,False,,872.0
832,5592,1610.0,437.5,False,,875.0
848,7792,1610.0,612.5,False,,872.0
892,7132,1610.0,560.0,True,0,873.0
897,7573,1627.5,595.0,False,,872.0
924,8453,1627.5,665.0,False,,871.0
940,5593,1627.5,437.5,False,,875.0
945,7133,1627.5,560.0,False,,873.0
960,8672,1610.0,682.5,False,,871.0
968,5373,1627.5,420.0,False,,875.0
976,6253,1627.5,490.0,False,,874.0
988,8452,1610.0,665.0,False,,871.0
