,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,24,16308,490.0,1295.0,False,,1252.0,560
1,28,16535,612.5,1312.5,False,,1250.0,560
2,32,16531,542.5,1312.5,True,7.0,1251.0,560
3,106,16318,665.0,1295.0,False,,1249.0,560
4,246,16314,595.0,1295.0,False,,1250.0,560
5,248,16304,420.0,1295.0,False,,1253.0,560
6,252,16527,472.5,1312.5,False,,1252.0,560
7,386,16528,490.0,1312.5,False,,1252.0,560
8,390,16305,437.5,1295.0,False,,1253.0,560
9,402,16524,420.0,1312.5,False,,1253.0,560
10,594,16307,472.5,1295.0,False,,1252.0,560
11,622,16311,542.5,1295.0,False,,1251.0,560
12,638,16534,595.0,1312.5,False,,1250.0,560
13,754,16538,665.0,1312.5,False,,1249.0,560
14,758,16315,612.5,1295.0,False,,1250.0,560
