,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,622,20529,1207.5,1627.5,False,,1482.0,208
1,642,21409,1207.5,1697.5,True,13.0,1481.0,208
2,646,21189,1207.5,1680.0,False,,1481.0,208
3,678,22729,1207.5,1802.5,False,,1479.0,208
4,686,20528,1190.0,1627.5,False,,1482.0,208
5,690,22948,1190.0,1820.0,False,,1479.0,208
6,694,22068,1190.0,1750.0,False,,1480.0,208
7,750,20748,1190.0,1645.0,False,,1482.0,208
8,754,19649,1207.5,1557.5,False,,1483.0,208
9,774,22728,1190.0,1802.5,False,,1479.0,208
10,818,22069,1207.5,1750.0,False,,1480.0,208
11,858,22288,1190.0,1767.5,False,,1480.0,208
12,862,22949,1207.5,1820.0,False,,1479.0,208
13,866,21408,1190.0,1697.5,False,,1481.0,208
